11.6602, 17.4654, 15.751
14.9412, 21.2257, 26.2297
16.758, 16.6847, 37.8033
14.5058, 6.07588, 41.6684
9.41049, -1.35226, 37.6191
4.56378, -3.65979, 32.0587
1.27506, -3.77052, 27.5698
-0.6658, -3.59109, 24.0936
-1.83888, -3.76855, 21.3096
-2.72958, -4.47215, 19.0917
-3.67292, -5.78152, 17.4745
-4.90689, -7.79453, 16.652
-6.60876, -10.5575, 17.0464
-8.84472, -13.7688, 19.3478
-11.3631, -16.225, 24.1532
-13.3051, -15.7515, 30.647
-13.4424, -11.3917, 35.574
-11.4159, -5.7872, 36.1542
-8.33479, -2.12726, 33.3925
-5.54959, -0.801858, 29.6537
-3.6496, -0.772521, 26.1041
-2.60933, -1.24506, 22.9854
-2.21084, -1.91874, 20.2893
-2.2725, -2.78433, 17.999
-2.71316, -3.97073, 16.1418
-3.55152, -5.68223, 14.8291
-4.88899, -8.15987, 14.3387
-6.86946, -11.5494, 15.2604
-9.54471, -15.4543, 18.5879
-12.5173, -18.0596, 25.1245
-14.4993, -16.2647, 33.2579
-13.8991, -9.74526, 38.0286
-10.7911, -3.22455, 36.9771
-7.01027, 0.0383861, 32.9391
-4.01871, 0.81683, 28.6923
-2.14242, 0.627922, 25.0039
-1.13192, 0.254792, 21.8492
-0.657803, -0.0693906, 19.1179
-0.484271, -0.336549, 16.7367
-0.481966, -0.604045, 14.6579
-0.599002, -0.945627, 12.8475
-0.836016, -1.45162, 11.2836
-1.23598, -2.24965, 9.96401
-1.88888, -3.53742, 8.92985
-2.94923, -5.62253, 8.32914
-4.65889, -8.93452, 8.57644
-7.33293, -13.8344, 10.6968
-11.1372, -19.641, 16.688
-15.2737, -22.3514, 28.0865
-17.0253, -15.959, 39.9341
-14.0842, -4.22902, 42.4625
-8.48317, 2.8181, 37.3521
-3.54415, 4.61555, 31.6276
-0.325385, 4.56305, 27.296
1.56246, 4.44902, 24.0393
2.75679, 4.81132, 21.5141
3.74991, 5.77435, 19.635
4.8676, 7.38316, 18.5079
6.31837, 9.63968, 18.4251
8.19261, 12.33, 19.8738
10.3514, 14.6645, 23.3293
12.2329, 15.1075, 28.4698
12.9022, 12.4776, 33.2497
11.7847, 7.93379, 35.077
9.40018, 4.12467, 33.6395
6.86335, 2.24685, 30.5965
4.92695, 1.84748, 27.3112
3.7764, 2.21083, 24.2989
3.30981, 2.95855, 21.6836
3.38603, 4.01661, 19.5147
3.92977, 5.4775, 17.8836
4.94846, 7.49824, 16.9919
6.50221, 10.1814, 17.2375
8.61194, 13.3072, 19.2642
11.047, 15.8364, 23.6739
13.0345, 15.7599, 29.8747
13.3968, 11.9191, 34.9654
11.6463, 6.47848, 36.0394
8.71363, 2.6383, 33.64
5.93375, 1.10648, 30.0313
3.97659, 0.97128, 26.5024
2.87868, 1.41929, 23.3762
2.446, 2.11294, 20.6718
2.50039, 3.02307, 18.3835
2.95806, 4.27168, 16.5494
3.83419, 6.05813, 15.2986
5.22384, 8.60446, 14.9368
7.2514, 11.993, 16.0823
9.91517, 15.6827, 19.6928
12.7218, 17.7207, 26.3065
14.3482, 15.3134, 33.8817
13.4214, 8.8736, 37.7267
10.2876, 2.97768, 36.2406
6.71619, 0.171014, 32.2669
3.96536, -0.43834, 28.1824
2.27166, -0.195865, 24.6137
1.39096, 0.232737, 21.5414
1.02774, 0.666273, 18.8768
0.981671, 1.12825, 16.5617
1.15834, 1.71556, 14.5645
1.5475, 2.5666, 12.8807
2.20836, 3.87545, 11.5535
3.2702, 5.91947, 10.7344
4.93867, 9.0523, 10.8248
7.4641, 13.5004, 12.7475
10.925, 18.5184, 18.1362
14.5632, 20.7252, 27.9908
16.1376, 15.4813, 38.1863
13.7689, 5.55604, 40.9531
8.95351, -1.04157, 36.8897
4.48173, -3.07441, 31.5969
1.46392, -3.1592, 27.2333
-0.309596, -2.96872, 23.7646
-1.36631, -3.08167, 20.923
-2.14693, -3.65406, 18.5897
-2.95795, -4.76842, 16.7707
-4.02549, -6.55005, 15.5981
-5.5441, -9.1489, 15.4045
-7.66519, -12.5434, 16.8433
-10.3453, -16.0026, 20.8329
-12.9848, -17.4005, 27.6
-14.2199, -14.2901, 34.616
-12.917, -7.87809, 37.4868
-9.71372, -2.58672, 35.5021
-6.32465, -0.249154, 31.536
-3.80611, 0.169262, 27.5883
-2.29605, -0.135542, 24.1369
-1.54562, -0.611668, 21.1552
-1.28711, -1.13081, 18.5704
-1.35168, -1.7456, 16.3395
-1.67528, -2.58374, 14.4514
-2.28093, -3.82852, 12.9416
-3.26909, -5.73318, 11.9425
-4.81528, -8.61396, 11.8019
-7.13981, -12.6867, 13.308
-10.3323, -17.3952, 17.8646
-13.8128, -20.0187, 26.5289
-15.7039, -16.2743, 36.3579
-14.0759, -7.32825, 40.2929
-9.78683, -0.370909, 37.2845
-5.41758, 2.20748, 32.2394
-2.31657, 2.50593, 27.7912
-0.466535, 2.27854, 24.1766
0.589085, 2.20973, 21.1708
1.27328, 2.48666, 18.6326
1.88288, 3.17595, 16.5158
2.62835, 4.37674, 14.8508
3.69278, 6.26714, 13.7798
5.27061, 9.07456, 13.6631
7.54801, 12.8702, 15.2549
10.5259, 16.9207, 19.7315
13.5526, 18.6738, 27.5996
14.9647, 14.911, 35.84
13.337, 7.2213, 38.8689
9.54566, 1.29921, 36.194
5.70962, -1.01876, 31.6629
2.96138, -1.32291, 27.4642
1.33002, -1.04356, 23.9197
0.458288, -0.771382, 20.8979
0.00501249, -0.653586, 18.2825
