-0.540176, 4.22957, -7.10978
1.35677, 4.80623, -6.122
3.3657, 8.32178, -4.64014
6.67389, 15.3051, -1.31719
12.2439, 25.8319, 8.01723
19.3178, 31.807, 29.5473
21.5799, 15.7249, 51.136
14.1575, -6.35444, 48.3489
4.25761, -13.0117, 38.0389
-2.55221, -12.6966, 32.9895
-6.23283, -11.1877, 31.4516
-7.82899, -9.52667, 30.9924
-8.15998, -7.98537, 30.4171
-7.83014, -6.8372, 29.3853
-7.29325, -6.23836, 28.0123
-6.84969, -6.18172, 26.5511
-6.65835, -6.57896, 25.2365
-6.77762, -7.33266, 24.2604
-7.20499, -8.34397, 23.79
-7.89282, -9.47158, 23.9705
-8.73767, -10.4787, 24.8789
-9.56089, -11.0294, 26.4165
-10.121, -10.8152, 28.2016
-10.2004, -9.80112, 29.6281
-9.73954, -8.35167, 30.1824
-8.89663, -7.01339, 29.7549
-7.95573, -6.16464, 28.6155
-7.17616, -5.89961, 27.1545
-6.71136, -6.14517, 25.7007
-6.61543, -6.79484, 24.4937
-6.88204, -7.75523, 23.7231
-7.46923, -8.91846, 23.5587
-8.29489, -10.0997, 24.136
-9.21047, -10.9895, 25.4727
-9.98425, -11.2061, 27.3288
-10.3481, -10.5194, 29.1424
-10.1316, -9.11411, 30.2448
-9.3922, -7.54644, 30.2772
-8.39427, -6.35752, 29.3706
-7.4499, -5.78361, 27.9283
-6.78, -5.7982, 26.3463
-6.48398, -6.28537, 24.9135
-6.57756, -7.14094, 23.8412
-7.03337, -8.27422, 23.3122
-7.79218, -9.55075, 23.4967
-8.74231, -10.7188, 24.505
-9.68605, -11.3876, 26.2564
-10.3421, -11.1692, 28.3269
-10.4443, -9.99596, 29.9931
-9.9135, -8.30607, 30.6294
-8.93855, -6.76686, 30.118
-7.85916, -5.81626, 28.8043
-6.97455, -5.53306, 27.1514
-6.45004, -5.80809, 25.5212
-6.33568, -6.51501, 24.1616
-6.6195, -7.56153, 23.2675
-7.25928, -8.85162, 23.0243
-8.17672, -10.2055, 23.6016
-9.22139, -11.2854, 25.0623
-10.1381, -11.6281, 27.1828
-10.6061, -10.9056, 29.3282
-10.4, -9.29154, 30.6767
-9.56721, -7.45644, 30.7637
-8.41909, -6.06815, 29.7459
-7.32783, -5.39972, 28.1158
-6.54904, -5.3951, 26.333
-6.18896, -5.90419, 24.7096
-6.25862, -6.81151, 23.4619
-6.72829, -8.037, 22.7802
-7.54414, -9.4666, 22.86
-8.6038, -10.8548, 23.8644
-9.70772, -11.7641, 25.7783
-10.539, -11.6865, 28.1889
-10.7587, -10.4362, 30.2535
-10.2239, -8.47644, 31.1507
-9.12776, -6.63504, 30.6713
-7.87394, -5.47705, 29.2214
-6.82614, -5.09563, 27.3623
-6.18014, -5.34162, 25.5112
-5.98938, -6.0578, 23.9315
-6.2378, -7.14978, 22.8205
-6.88558, -8.5446, 22.3752
-7.86779, -10.0956, 22.8058
-9.05128, -11.4719, 24.258
-10.1776, -12.1313, 26.6035
-10.8701, -11.5664, 29.2043
-10.8003, -9.81352, 31.045
-9.94385, -7.6265, 31.4155
-8.63675, -5.8879, 30.4068
-7.33621, -4.99286, 28.611
-6.36725, -4.87612, 26.5935
-5.86303, -5.3382, 24.7138
-5.83513, -6.23644, 23.1966
-6.25125, -7.5002, 22.2322
-7.06681, -9.05668, 22.0334
-8.20491, -10.7133, 22.828
-9.49499, -12.0381, 24.7326
-10.6124, -12.3872, 27.4726
-11.1276, -11.306, 30.1648
-10.7519, -9.11113, 31.6812
-9.60127, -6.80602, 31.5126
-8.13522, -5.23257, 30.0435
-6.8285, -4.59352, 27.9796
-5.95217, -4.70337, 25.8509
-5.58278, -5.34515, 23.9604
-5.70182, -6.40162, 22.5056
-6.2692, -7.82508, 21.6791
-7.23953, -9.53816, 21.7166
-8.52368, -11.2939, 22.8672
-9.90962, -12.5492, 25.2118
-11.0026, -12.5644, 28.3085
-11.3276, -10.9783, 31.027
-10.6556, -8.41114, 32.1837
-9.24692, -6.05836, 31.5167
-7.65978, -4.66155, 29.6645
-6.36304, -4.24265, 27.3895
-5.57178, -4.53265, 25.1718
-5.3159, -5.31622, 23.2663
-5.55658, -6.50493, 21.8522
-6.25211, -8.07359, 21.1301
-7.36012, -9.9416, 21.3633
-8.78244, -11.8096, 22.8305
-10.2674, -13.0206, 25.586
-11.3496, -12.7354, 29.0239
-11.5082, -10.69, 31.7731
-10.5736, -7.79766, 32.6147
-8.9392, -5.40756, 31.5282
-7.24402, -4.15033, 29.3611
-5.9454, -3.89517, 26.9061
-5.21029, -4.31313, 24.5967
-5.03196, -5.19608, 22.6495
-5.35758, -6.48301, 21.2292
-6.14772, -8.17375, 20.5443
-7.36828, -10.1964, 20.8875
-8.92181, -12.219, 22.5823
-10.5296, -13.4812, 25.6955
-11.66, -13.0151, 29.5039
-11.7285, -10.5889, 32.3982
-10.5913, -7.36764, 33.0686
-8.75098, -4.87216, 31.6725
-6.92761, -3.66791, 29.2424
-5.58282, -3.50159, 26.6114
-4.85102, -3.98807, 24.1834
-4.69661, -4.9182, 22.1444
-5.05447, -6.25254, 20.6427
-5.88825, -8.02134, 19.8853
-7.17871, -10.1866, 20.1882
-8.84825, -12.4326, 21.9387
-10.6227, -13.9384, 25.2964
-11.9224, -13.5521, 29.5467
-12.059, -10.8926, 32.8586
-10.8271, -7.27584, 33.6531
-8.79165, -4.49951, 32.1118
-6.77928, -3.1932, 29.4589
-5.30195, -3.01345, 26.6292
-4.48833, -3.49684, 24.0317
-4.2796, -4.40656, 21.8287
-4.5936, -5.70994, 20.1429
-5.39183, -7.47033, 19.1596
-6.67364, -9.71678, 19.192
-8.40719, -12.2356, 20.69
-10.3821, -14.2656, 24.0124
-12.0341, -14.4582, 28.7172
-12.5352, -11.941, 32.9074
-11.4436, -7.85729, 34.4186
-9.258, -4.4593, 33.0626
-6.95298, -2.75681, 30.2518
-5.19243, -2.39686, 27.1763
-4.15759, -2.78207, 24.332
-3.7764, -3.58667, 21.8732
-3.9367, -4.74781, 19.8847
-4.58014, -6.34647, 18.4992
-5.71373, -8.4948, 17.9711
-7.36532, -11.1747, 18.7428
-9.46321, -13.9233, 21.3914
-11.6148, -15.4604, 26.1115
-12.9535, -14.1191, 31.5937
-12.577, -9.91101, 34.9913
-10.5222, -5.36412, 34.7409
-7.83633, -2.6107, 32.0524
-5.53698, -1.68934, 28.6838
-4.02623, -1.80795, 25.4747
-3.2707, -2.40889, 22.6432
-3.11306, -3.30417, 20.2349
-3.43711, -4.53292, 18.3022
-4.21397, -6.24318, 16.9749
-5.49184, -8.6025, 16.5358
-7.34312, -11.6328, 17.5155
-9.72282, -14.8143, 20.6642
-12.1798, -16.5402, 26.3026
-13.6332, -14.6573, 32.7501
-12.9771, -9.39106, 36.3354
-10.3983, -4.19569, 35.4793
-7.28175, -1.41456, 32.1384
-4.7656, -0.660181, 28.3858
-3.17637, -0.866172, 24.9718
-2.3788, -1.41928, 21.9967
-2.14987, -2.14251, 19.4349
-2.33856, -3.08548, 17.2793
-2.89813, -4.40624, 15.5768
-3.87712, -6.32752, 14.4776
-5.39881, -9.08758, 14.3375
-7.6041, -12.7416, 15.8758
-10.4621, -16.5636, 20.168
-13.3345, -18.1732, 27.604
-14.6753, -14.6707, 35.3584
-13.1773, -7.48985, 38.3325
-9.61779, -1.80836, 35.9344
-5.95458, 0.524017, 31.6176
-3.29384, 0.872714, 27.5062
-1.70939, 0.579938, 23.9872
-0.886429, 0.223303, 20.969
-0.512282, -0.0577931, 18.3488
-0.382199, -0.281984, 16.0618
-0.38958, -0.506696, 14.0638
-0.49423, -0.797191, 12.3216
-0.699757, -1.23183, 10.8116
-1.04544, -1.92223, 9.52578
-1.61144, -3.04392, 8.4896
-2.53633, -4.87701, 7.81068
-4.04315, -7.83793, 7.8067
-6.4483, -12.3847, 9.30541
-10.0286, -18.3324, 14.1102
-14.3807, -22.7202, 24.4406
-17.2054, -18.897, 37.6879
-15.429, -6.98732, 43.2914
-9.96022, 2.01642, 39.1648
-4.50033, 4.83084, 33.0686
-0.763309, 4.97589, 28.372
1.44853, 4.79575, 24.9351
2.80064, 5.04733, 22.3227
3.846, 5.90066, 20.3895
4.95063, 7.38873, 19.2101
6.3392, 9.48959, 19.0416
8.10578, 11.9874, 20.3117
10.1274, 14.1686, 23.4265
11.9067, 14.6845, 28.1022
12.6148, 12.4551, 32.5785
11.7029, 8.36076, 34.5196
9.5653, 4.7222, 33.4296
7.19088, 2.78995, 30.6745
5.31873, 2.29814, 27.5564
4.17968, 2.61556, 24.6434
3.7136, 3.37006, 22.1072
3.80129, 4.4719, 20.027
4.37355, 5.9933, 18.5191
5.43122, 8.0572, 17.8122
7.00972, 10.6933, 18.3196
9.07371, 13.5501, 20.6305
11.3052, 15.4801, 25.1025
12.8971, 14.7165, 30.757
12.8546, 10.7839, 34.7982
10.9928, 5.98234, 35.146
8.27537, 2.818, 32.6766
5.82204, 1.62943, 29.2858
4.14585, 1.62379, 25.9879
3.25607, 2.15893, 23.0596
2.99234, 2.98787, 20.5489
3.22025, 4.12079, 18.4934
3.8927, 5.6957, 16.9949
5.04743, 7.8942, 16.2883
6.76715, 10.8131, 16.8409
9.06764, 14.1346, 19.3958
11.6389, 16.5365, 24.5505
13.5306, 15.7184, 31.2869
13.4697, 10.93, 36.0543
11.2144, 5.21513, 36.2217
8.01745, 1.7134, 33.1791
5.23124, 0.549639, 29.3463
3.3761, 0.595936, 25.7838
2.37764, 1.07826, 22.6715
1.9997, 1.72427, 19.9806
2.05756, 2.53791, 17.6852
2.47078, 3.65017, 15.8017
3.25848, 5.26517, 14.4221
4.52423, 7.63617, 13.7903
6.42617, 10.9668, 14.4494
9.06773, 15.0221, 17.3895
12.1681, 18.2221, 23.6557
14.5392, 17.2876, 32.2256
14.3991, 10.9433, 38.1201
11.4351, 3.74837, 37.7804
7.46356, -0.129252, 33.7666
4.19479, -1.15946, 29.3472
2.09669, -1.04112, 25.5208
0.932865, -0.712056, 22.2749
0.340769, -0.474276, 19.4777
0.0463384, -0.370175, 17.0429
-0.115962, -0.378106, 14.9162
-0.238243, -0.482693, 13.0579
-0.375514, -0.694251, 11.4363
-0.571948, -1.0559, 10.028
-0.880139, -1.65464, 8.82185
-1.37936, -2.64365, 7.83316
-2.19846, -4.27906, 7.1423
-3.54609, -6.96103, 6.99946
-5.73407, -11.1979, 8.08632
-9.10383, -17.126, 12.0118
-13.5311, -22.6372, 21.3055
-17.1503, -21.1413, 35.2511
-16.4779, -9.64748, 43.6459
-11.2789, 1.1297, 40.7889
-5.37345, 5.05705, 34.4044
-1.13343, 5.45371, 29.3471
1.40693, 5.23188, 25.7514
2.92739, 5.3905, 23.0902
4.03826, 6.15176, 21.152
5.14479, 7.53588, 19.9811
6.48522, 9.4881, 19.8044
8.14959, 11.7681, 20.9899
10.0142, 13.703, 23.8485
11.6246, 14.1191, 28.0572
12.2617, 12.1355, 32.0609
11.4614, 8.50771, 33.8645
9.55505, 5.19721, 32.9785
7.39627, 3.35204, 30.5064
5.66075, 2.83701, 27.6088
4.59339, 3.13198, 24.857
4.16957, 3.90126, 22.4604
4.29642, 5.05197, 20.5318
4.91516, 6.6336, 19.2187
6.01894, 8.71988, 18.7779
7.6092, 11.2406, 19.6242
9.57832, 13.6931, 22.2384
11.5171, 14.8787, 26.6515
12.6293, 13.4344, 31.5304
12.1738, 9.5814, 34.4047
10.2587, 5.53958, 34.0657
7.81654, 3.07831, 31.5775
5.73185, 2.2446, 28.4397
4.36832, 2.38775, 25.4152
3.71476, 3.0349, 22.7417
3.64741, 4.02624, 20.5007
4.07515, 5.4019, 18.7846
4.98004, 7.28715, 17.7763
6.39792, 9.77189, 17.8253
8.33991, 12.68, 19.4912
10.6134, 15.1539, 23.3203
12.569, 15.47, 28.9278
13.1594, 12.3879, 33.9457
11.8062, 7.41842, 35.5677
9.17885, 3.50997, 33.7521
6.50592, 1.73136, 30.4449
4.5306, 1.43306, 27.0261
3.38321, 1.83455, 23.9416
2.92072, 2.56281, 21.2686
2.98255, 3.56046, 19.0296
3.48772, 4.93499, 17.2907
4.44753, 6.86794, 16.2213
5.94098, 9.52471, 16.1843
8.041, 12.8281, 17.8349
10.6201, 15.9344, 21.9778
13.0029, 16.7502, 28.5198
13.8898, 13.3384, 34.7541
12.4097, 7.334, 36.8834
9.32791, 2.65557, 34.7452
6.19812, 0.646856, 30.9478
3.91245, 0.334227, 27.1793
2.56951, 0.690994, 23.8568
1.94689, 1.25577, 20.9774
1.81636, 1.94146, 18.4963
2.04638, 2.83287, 16.4001
2.60995, 4.0995, 14.727
3.57124, 5.97475, 13.6121
5.07078, 8.72781, 13.3932
7.28133, 12.4925, 14.7909
10.2344, 16.6708, 18.9896
13.3612, 18.8661, 26.7118
15.0429, 15.6195, 35.3336
13.6786, 7.89693, 39.0464
9.92917, 1.54587, 36.681
5.9683, -1.06859, 32.1205
3.07241, -1.47549, 27.832
1.33139, -1.21896, 24.2223
0.387516, -0.960554, 21.1575
-0.118524, -0.875903, 18.5119
-0.433431, -0.984859, 16.2136
-0.709606, -1.29604, 14.2202
-1.05064, -1.85909, 12.5098
-1.55213, -2.7891, 11.0886
-2.33563, -4.29128, 10.0239
-3.57945, -6.68462, 9.52651
