1.34955, 0.300163, -1208.12, -122.937
1.34821, 0.300661, -2418.11, -245.636
1.34596, 0.301499, -3627.04, -369.167
1.34281, 0.302688, -4834.36, -493.968
1.33876, 0.304239, -6039.48, -620.494
1.3338, 0.30617, -7241.79, -749.229
1.32793, 0.308502, -8440.63, -880.692
1.32114, 0.311259, -9635.3, -1015.44
1.31343, 0.314471, -10825, -1154.08
1.30479, 0.31817, -12009, -1297.27
1.2952, 0.322393, -13186.2, -1445.73
1.28467, 0.327183, -14355.8, -1600.23
1.27317, 0.332586, -15516.7, -1761.61
1.26069, 0.338653, -16667.6, -1930.78
1.24723, 0.34544, -17807.3, -2108.73
1.23275, 0.35301, -18934.5, -2296.49
1.21725, 0.361429, -20047.7, -2495.17
1.20069, 0.370771, -21145.4, -2705.91
1.18305, 0.381116, -22226, -2929.89
1.1643, 0.39255, -23287.8, -3168.31
1.14441, 0.405165, -24329.1, -3422.31
1.12334, 0.419062, -25348.2, -3692.96
1.10105, 0.434345, -26343.7, -3981.17
1.07749, 0.451126, -27314.1, -4287.59
1.05262, 0.469518, -28258.4, -4612.43
1.02639, 0.489637, -29176, -4955.34
0.998756, 0.51159, -30067.1, -5315.11
0.969666, 0.535471, -30932.8, -5689.41
0.939093, 0.561346, -31775.7, -6074.46
0.907028, 0.589235, -32599.9, -6464.75
0.873491, 0.619087, -33411, -6852.87
0.83855, 0.650753, -34216.5, -7229.69
0.80233, 0.683963, -35024.7, -7585.04
0.765022, 0.718311, -35843.2, -7909.04
0.726872, 0.753264, -36678, -8193.89
0.688169, 0.788205, -37530.8, -8435.64
0.649211, 0.822491, -38398.6, -8635.15
0.610271, 0.855522, -39274.2, -8797.95
0.571575, 0.886788, -40146.9, -8932.9
0.53329, 0.915895, -41004.5, -9050.6
0.495525, 0.942564, -41835.1, -9161.8
0.458343, 0.966612, -42627.5, -9276.37
0.421769, 0.987932, -43372.4, -9402.78
0.385804, 1.00647, -44062.1, -9547.94
0.350435, 1.0222, -44690.4, -9717.33
0.315642, 1.03514, -45252.4, -9915.13
0.2814, 1.0453, -45744.7, -10144.4
0.247688, 1.05269, -46164.6, -10407.4
0.214486, 1.05736, -46510.4, -10705.6
0.181781, 1.05931, -46780.8, -11039.8
0.149563, 1.05859, -46975.5, -11410.3
0.117831, 1.05522, -47094.4, -11816.9
0.0865879, 1.04921, -47138.2, -12259
0.0558456, 1.04061, -47107.6, -12735.5
0.0256208, 1.02943, -47004.3, -13245
-0.00406252, 1.0157, -46830, -13785.6
-0.0331744, 0.999444, -46587.1, -14355
-0.0616786, 0.980691, -46278.3, -14950.7
-0.0895331, 0.959469, -45906.9, -15569.6
-0.116691, 0.935806, -45476.4, -16208.2
-0.143098, 0.909731, -44990.9, -16862.7
-0.168698, 0.881272, -44454.8, -17528.9
-0.193429, 0.850458, -43873.1, -18202.2
-0.217224, 0.817316, -43251, -18877.5
-0.240013, 0.781869, -42594.2, -19549.6
-0.261723, 0.744137, -41908.6, -20212.9
-0.282277, 0.704137, -41200.6, -20861.6
-0.301596, 0.661876, -40476.5, -21489.5
-0.319596, 0.617354, -39743.3, -22090.3
-0.336193, 0.570561, -39007.7, -22657.7
-0.351298, 0.521473, -38276.7, -23185.2
-0.364821, 0.470054, -37557.2, -23666.5
-0.37667, 0.41625, -36855.9, -24095.5
-0.386748, 0.359991, -36179.2, -24466.4
-0.394962, 0.301189, -35533.1, -24773.9
-0.401216, 0.239741, -34922.5, -25013.9
-0.405422, 0.175535, -34351.1, -25183.5
-0.407507, 0.108458, -33820.6, -25282
-0.407419, 0.0384234, -33329.9, -25311.2
-0.405157, -0.0345981, -32874.6, -25276.8
-0.400793, -0.110524, -32445.8, -25189
-0.394506, -0.189095, -32030.5, -25062.1
-0.386622, -0.269811, -31613, -24913.1
-0.377612, -0.351907, -31178.6, -24758.3
-0.36807, -0.434412, -30717.9, -24608.7
-0.358621, -0.516287, -30230.2, -24466.2
-0.349834, -0.596601, -29723.2, -24324.4
-0.342147, -0.674651, -29209.9, -24171.6
-0.335847, -0.750001, -28703.7, -23995
-0.331081, -0.822449, -28216.1, -23784
-0.327897, -0.891957, -27754.5, -23531.6
-0.326274, -0.958592, -27323.1, -23234.2
-0.32615, -1.02248, -26923.1, -22890.8
-0.327442, -1.08376, -26553.5, -22502.9
-0.330055, -1.14258, -26212.1, -22072.9
-0.333891, -1.19909, -25895.4, -21604.4
-0.338854, -1.25342, -25599.7, -21101.4
-0.344847, -1.30568, -25320.9, -20568.2
-0.35178, -1.35598, -25055, -20009
-0.359566, -1.4044, -24797.9, -19428.1
-0.36812, -1.45104, -24545.8, -18829.5
-0.377362, -1.49594, -24294.9, -18217
-0.387216, -1.53919, -24041.8, -17594.4
-0.39761, -1.58082, -23783.4, -16964.8
-0.408473, -1.62089, -23516.9, -16331.4
-0.419739, -1.65943, -23239.5, -15697
-0.431344, -1.69648, -22949, -15064.2
-0.443227, -1.73207, -22643.4, -14435.1
-0.455329, -1.76624, -22320.8, -13811.9
-0.467595, -1.799, -21979.8, -13196.1
-0.479973, -1.83039, -21619.1, -12589.4
-0.49241, -1.86044, -21237.7, -11993
-0.50486, -1.88915, -20834.8, -11408
-0.517276, -1.91656, -20409.8, -10835.3
-0.529616, -1.94269, -19962.2, -10275.4
-0.541838, -1.96756, -19492, -9728.87
-0.553903, -1.99119, -18999, -9196.07
-0.565775, -2.01361, -18483.4, -8677.17
-0.57742, -2.03482, -17945.4, -8172.21
-0.588806, -2.05486, -17385.3, -7681.11
-0.599902, -2.07375, -16803.8, -7203.7
-0.610681, -2.0915, -16201.2, -6739.71
-0.621117, -2.10814, -15578.3, -6288.76
-0.631185, -2.12368, -14935.9, -5850.44
-0.640864, -2.13816, -14274.7, -5424.24
-0.650131, -2.15158, -13595.7, -5009.62
-0.658969, -2.16396, -12899.6, -4605.97
-0.667361, -2.17533, -12187.5, -4212.67
-0.67529, -2.18571, -11460.3, -3829.04
-0.682741, -2.19511, -10719, -3454.4
-0.689703, -2.20354, -9964.65, -3088.03
-0.696164, -2.21103, -9198.29, -2729.22
-0.702113, -2.21759, -8420.93, -2377.21
-0.707542, -2.22323, -7633.64, -2031.28
-0.712442, -2.22796, -6837.46, -1690.66
-0.716808, -2.23181, -6033.45, -1354.61
-0.720634, -2.23477, -5222.65, -1022.38
-0.723915, -2.23685, -4406.1, -693.218
-0.726648, -2.23808, -3584.87, -366.38
-0.728831, -2.23844, -2759.97, -41.1256
-0.730464, -2.23796, -1932.44, 283.282
-0.731544, -2.23662, -1103.31, 607.571
-0.732075, -2.23444, -273.585, 932.464
-0.732057, -2.23142, 555.716, 1258.68
-0.731493, -2.22755, 1383.6, 1586.91
-0.730387, -2.22283, 2209.07, 1917.88
-0.728744, -2.21727, 3031.14, 2252.25
-0.726571, -2.21086, 3848.86, 2590.71
-0.723873, -2.20358, 4661.24, 2933.93
-0.72066, -2.19545, 5467.36, 3282.55
-0.716939, -2.18644, 6266.26, 3637.22
-0.712723, -2.17655, 7057.05, 3998.56
-0.708022, -2.16577, 7838.81, 4367.16
-0.702848, -2.15409, 8610.68, 4743.61
-0.697217, -2.14149, 9371.8, 5128.46
-0.691143, -2.12796, 10121.3, 5522.23
-0.684642, -2.11349, 10858.5, 5925.41
-0.677734, -2.09806, 11582.6, 6338.45
-0.670437, -2.08165, 12292.8, 6761.76
-0.662773, -2.06425, 12988.6, 7195.68
-0.654764, -2.04584, 13669.3, 7640.53
-0.646433, -2.02641, 14334.4, 8096.51
-0.637809, -2.00592, 14983.4, 8563.8
-0.628916, -1.98437, 15615.9, 9042.47
-0.619786, -1.96173, 16231.7, 9532.49
-0.610449, -1.93797, 16830.6, 10033.8
-0.600939, -1.91309, 17412.6, 10546
-0.59129, -1.88704, 17977.6, 11069
-0.58154, -1.85982, 18525.8, 11602.1
-0.571728, -1.83139, 19057.7, 12144.7
-0.561894, -1.80173, 19573.6, 12696.1
-0.552083, -1.7708, 20074.3, 13255.3
-0.54234, -1.73859, 20560.6, 13821.1
-0.532714, -1.70506, 21033.5, 14392.3
-0.523254, -1.67017, 21494.3, 14967.2
-0.514013, -1.63388, 21944.4, 15544.3
-0.505047, -1.59617, 22385.6, 16121.5
-0.496414, -1.55698, 22819.5, 16696.6
-0.488174, -1.51626, 23248.5, 17267.4
-0.480391, -1.47397, 23674.7, 17831.2
-0.47313, -1.43004, 24100.6, 18385.1
-0.466461, -1.38441, 24529.1, 18926.3
-0.460456, -1.337, 24962.9, 19451.6
-0.455189, -1.28773, 25405, 19957.7
-0.450735, -1.23652, 25858.2, 20441.3
-0.447172, -1.18327, 26325.6, 20899.2
-0.444577, -1.12787, 26809.7, 21328.6
-0.443021, -1.07023, 27312.6, 21726.7
-0.442571, -1.01024, 27835.8, 22091.7
-0.443275, -0.947823, 28379.5, 22422.9
-0.445156, -0.882931, 28942.5, 22720.8
-0.448197, -0.815579, 29521.7, 22987.9
-0.45232, -0.745874, 30112.1, 23228.6
-0.457366, -0.674062, 30706.5, 23448.7
-0.463079, -0.600554, 31297.6, 23654.7
-0.469102, -0.525932, 31878.8, 23851.9
-0.475005, -0.450914, 32447, 24041.8
-0.480325, -0.376274, 33003.9, 24221.6
-0.484624, -0.302738, 33555.5, 24383.4
-0.487541, -0.230902, 34110.8, 24516.8
-0.48881, -0.161196, 34679.4, 24610.8
-0.488261, -0.0938861, 35269.2, 24655.9
-0.485808, -0.0291075, 35885.9, 24645.4
-0.481423, 0.0330962, 36532.3, 24575.2
-0.475122, 0.0927376, 37208.8, 24443.8
-0.466946, 0.149859, 37913.7, 24252.1
-0.456952, 0.204514, 38643.7, 24002.1
-0.44521, 0.256757, 39394.7, 23697.6
-0.43179, 0.306633, 40161.3, 23342.9
-0.416767, 0.354181, 40937.9, 22943
-0.400216, 0.399426, 41718.3, 22503.3
-0.38221, 0.442384, 42496.3, 22029.5
-0.362822, 0.483059, 43265.4, 21527.4
-0.342122, 0.521446, 44019.3, 21002.9
-0.320179, 0.557533, 44751.5, 20461.6
-0.297058, 0.5913, 45455.9, 19909.4
-0.272822, 0.622723, 46126.6, 19351.7
-0.247531, 0.65177, 46757.6, 18793.8
-0.221239, 0.67841, 47343.5, 18240.8
-0.194, 0.702606, 47879.2, 17697.5
-0.165861, 0.724322, 48359.8, 17168.2
-0.136862, 0.743519, 48780.9, 16657.2
-0.107043, 0.760158, 49138.5, 16168.2
-0.0764338, 0.774199, 49428.9, 15704.4
-0.0450609, 0.785603, 49649, 15268.8
-0.0129438, 0.79433, 49796.2, 14863.7
0.0199039, 0.800341, 49868.5, 14491.3
0.0534745, 0.803599, 49864.2, 14152.8
0.0877664, 0.804065, 49782.6, 13849.1
0.122783, 0.801708, 49623.6, 13580.3
0.15853, 0.796497, 49387.9, 13345.6
0.195018, 0.788412, 49077.4, 13143.4
0.232255, 0.777449, 48695.1, 12971
0.270242, 0.763622, 48245.4, 12824.2
0.30897, 0.746982, 47734.2, 12697.6
0.34841, 0.727629, 47169.3, 12583.9
0.388503, 0.705731, 46560.1, 12474.7
0.429147, 0.681545, 45917.1, 12360
0.470192, 0.655434, 45251.7, 12229.8
0.511433, 0.627871, 44574.4, 12074.8
0.552616, 0.599428, 43893.2, 11888.5
