4.81431, 2.89607, -7.22813
5.77812, 11.0685, -4.64671
9.9882, 21.5535, 1.9079
16.9769, 32.1149, 19.1752
22.3667, 25.1769, 45.9209
18.0365, -0.475849, 52.6078
7.48804, -12.9706, 41.5691
-0.931862, -13.9321, 34.5443
-5.74034, -12.3678, 32.4622
-7.91883, -10.3148, 32.1241
-8.40866, -8.21798, 31.6852
-7.95606, -6.54198, 30.5483
-7.16994, -5.5801, 28.8571
-6.47043, -5.33278, 26.9726
-6.07634, -5.66061, 25.1993
-6.06459, -6.43384, 23.7559
-6.44078, -7.56687, 22.828
-7.17595, -8.96839, 22.6094
-8.19877, -10.4471, 23.291
-9.35198, -11.6208, 24.9522
-10.3513, -11.9509, 27.3398
-10.8319, -11.0633, 29.7108
-10.5458, -9.19703, 31.1188
-9.57222, -7.1619, 31.0848
-8.28609, -5.69783, 29.8632
-7.10341, -5.04836, 28.0386
-6.28648, -5.10191, 26.1026
-5.92866, -5.67892, 24.3649
-6.02789, -6.66232, 23.0348
-6.54929, -7.9843, 22.3054
-7.4411, -9.5423, 22.3903
-8.60324, -11.0825, 23.4868
-9.82561, -12.1151, 25.6089
-10.7544, -12.0392, 28.3128
-10.9968, -10.6175, 30.6268
-10.3845, -8.39723, 31.5946
-9.1473, -6.35423, 31.0059
-7.75404, -5.1134, 29.369
-6.6086, -4.73215, 27.3262
-5.91178, -5.01156, 25.3185
-5.7059, -5.77215, 23.6056
-5.96536, -6.92345, 22.3792
-6.64963, -8.41135, 21.8418
-7.7017, -10.1099, 22.23
-8.9976, -11.6859, 23.7431
-10.2714, -12.5318, 26.308
-11.1006, -12.0102, 29.2607
-11.0837, -10.0812, 31.4223
-10.1593, -7.60097, 31.9121
-8.70324, -5.6262, 30.8196
-7.2454, -4.61602, 28.8469
-6.15531, -4.46725, 26.6407
-5.57341, -4.9311, 24.583
-5.50211, -5.84457, 22.8942
-5.90191, -7.14567, 21.7576
-6.73215, -8.79174, 21.3921
-7.9328, -10.6298, 22.0632
-9.35523, -12.2406, 23.975
-10.6745, -12.8942, 26.9592
-11.4, -11.9337, 30.1204
-11.1325, -9.54552, 32.0988
-9.92567, -6.87065, 32.1387
-8.28653, -4.98521, 30.6165
-6.78218, -4.17462, 28.3724
-5.74107, -4.20854, 26.0316
-5.25132, -4.8122, 23.9223
-5.28552, -5.84485, 22.2348
-5.79705, -7.27274, 21.1491
-6.74951, -9.06725, 20.9036
-8.08458, -11.0556, 21.7992
-9.63478, -12.7386, 24.0602
-11.0202, -13.2588, 27.4436
-11.679, -11.9227, 30.8349
-11.2056, -9.12239, 32.6939
-9.75418, -6.25965, 32.3751
-7.94703, -4.42277, 30.5036
-6.38344, -3.74854, 28.029
-5.35886, -3.90522, 25.5561
-4.92019, -4.59895, 23.3705
-5.0171, -5.70831, 21.6375
-5.59901, -7.22724, 20.5328
-6.6375, -9.15099, 20.3105
-8.08522, -11.3115, 21.3132
-9.773, -13.1597, 23.8206
-11.2825, -13.7063, 27.5852
-11.9737, -12.1406, 31.3239
-11.3899, -8.96271, 33.2617
-9.73986, -5.83436, 32.7513
-7.75143, -3.93099, 30.6142
-6.07799, -3.29529, 27.9249
-5.00654, -3.50272, 25.2966
-4.55543, -4.2275, 22.9868
-4.65362, -5.35479, 21.1368
-5.24486, -6.90361, 19.9078
-6.31026, -8.90907, 19.5553
-7.82672, -11.2541, 20.4593
-9.65655, -13.4143, 23.0032
-11.3864, -14.2952, 27.0817
-12.2987, -12.811, 31.3897
-11.7944, -9.31789, 33.8142
-10.0267, -5.73695, 33.4231
-7.81708, -3.53786, 31.1347
-5.93371, -2.78357, 28.2264
-4.70747, -2.94722, 25.393
-4.14711, -3.63004, 22.889
-4.15803, -4.69373, 20.8286
-4.66841, -6.16995, 19.3406
-5.66269, -8.14494, 18.6494
-7.15165, -10.6114, 19.1359
-9.07423, -13.2069, 21.3045
-11.1132, -14.8871, 25.395
-12.5404, -14.1565, 30.4673
-12.5026, -10.6685, 34.1066
-10.8463, -6.36455, 34.5185
-8.39266, -3.41584, 32.353
-6.13347, -2.23447, 29.2291
-4.56576, -2.19903, 26.1107
-3.73792, -2.74674, 23.3171
-3.52902, -3.64606, 20.9394
-3.8293, -4.9012, 19.0525
-4.60165, -6.63071, 17.8036
-5.87559, -8.95948, 17.487
-7.6889, -11.8343, 18.6134
-9.94092, -14.6467, 21.8145
-12.1351, -15.8502, 27.148
-13.2648, -13.7294, 32.8146
-12.4592, -8.88435, 35.6633
-10.0278, -4.34059, 34.6523
-7.20428, -1.9303, 31.526
-4.95133, -1.29254, 28.0155
-3.54789, -1.54605, 24.7853
-2.88747, -2.18337, 21.9631
-2.79081, -3.06971, 19.5636
-3.14464, -4.27568, 17.6253
-3.93152, -5.97093, 16.267
-5.21619, -8.35235, 15.7632
-7.09739, -11.4954, 16.6575
-9.57165, -14.9482, 19.7844
-12.2242, -17.0674, 25.6647
-13.9203, -15.3613, 32.725
-13.3683, -9.74107, 36.8809
-10.657, -4.02048, 36.1101
-7.30204, -0.966329, 32.5716
-4.58337, -0.143552, 28.6279
-2.8576, -0.324148, 25.0854
-1.96034, -0.812364, 22.014
-1.63093, -1.39946, 19.3561
-1.68609, -2.11348, 17.0737
-2.05004, -3.08544, 15.167
-2.74259, -4.51205, 13.6961
-3.8669, -6.65376, 12.8444
-5.59553, -9.78944, 13.0554
-8.10526, -13.9468, 15.2428
-11.3218, -18.0664, 20.7353
-14.3378, -18.9393, 29.6533
-15.1954, -13.539, 37.6787
-12.7504, -5.23344, 39.1937
-8.5239, 0.0559428, 35.4697
-4.70608, 1.73119, 30.7237
-2.13734, 1.78397, 26.6084
-0.65259, 1.51433, 23.1849
0.165571, 1.38818, 20.2773
0.664996, 1.51576, 17.7756
1.07761, 1.92804, 15.6271
1.56103, 2.68801, 13.8182
2.25089, 3.93475, 12.3866
3.3046, 5.90495, 11.4756
4.92991, 8.91533, 11.464
7.36529, 13.1663, 13.2109
10.6861, 17.9748, 18.221
14.2069, 20.2765, 27.4587
15.8745, 15.7056, 37.3306
13.8367, 6.33727, 40.5332
9.30246, -0.324816, 36.9609
4.92776, -2.5691, 31.8135
1.9101, -2.74141, 27.4254
0.128234, -2.52379, 23.8879
-0.905676, -2.53259, 20.9578
-1.61735, -2.93415, 18.505
-2.30368, -3.8022, 16.5035
-3.18081, -5.25393, 15.0216
-4.44116, -7.47498, 14.2765
-6.27638, -10.6328, 14.7623
-8.80854, -14.5253, 17.3872
-11.8115, -17.7609, 23.1593
-14.2302, -17.3152, 31.3419
-14.3681, -11.615, 37.4743
-11.7269, -4.54176, 37.7378
-7.90183, -0.409439, 34.0651
-4.62398, 0.826241, 29.7153
-2.47023, 0.773381, 25.8686
-1.26857, 0.415741, 22.5879
-0.67808, 0.0895558, 19.7571
-0.43115, -0.159694, 17.2917
-0.37045, -0.375665, 15.1381
-0.422551, -0.619995, 13.2575
-0.568567, -0.961741, 11.6208
-0.827948, -1.49053, 10.2099
-1.25644, -2.34131, 9.02794
-1.95679, -3.72967, 8.12707
-3.10102, -5.9938, 7.68284
-4.95525, -9.59781, 8.1837
-7.85339, -14.8721, 10.8292
-11.9043, -20.7807, 17.8522
-16.0111, -22.4242, 30.3693
-17.0803, -14.1245, 41.6074
-13.2822, -2.2162, 42.2447
-7.42051, 3.81782, 36.4204
-2.64918, 5.04005, 30.8393
0.351138, 4.87687, 26.7583
2.10998, 4.84267, 23.7169
3.27323, 5.34854, 21.4045
4.30943, 6.47675, 19.7814
5.51749, 8.2401, 19.002
7.06847, 10.5599, 19.4032
8.97852, 13.0441, 21.4476
10.9785, 14.6813, 25.3522
12.3926, 14.0442, 30.2353
12.4104, 10.7566, 33.8217
10.8602, 6.59804, 34.3457
8.50032, 3.66792, 32.3288
6.28986, 2.44607, 29.3051
4.73568, 2.37537, 26.2429
3.907, 2.91074, 23.4858
3.69703, 3.81672, 21.1412
4.00184, 5.08911, 19.2949
4.78407, 6.83534, 18.1038
6.06707, 9.16004, 17.8699
7.87322, 11.9713, 19.0975
10.074, 14.6116, 22.3629
12.1469, 15.5528, 27.5936
13.1142, 13.2791, 32.9179
12.2126, 8.58084, 35.404
9.82015, 4.3225, 34.2695
7.11615, 2.10158, 31.2031
4.98399, 1.53983, 27.7907
3.67251, 1.82691, 24.6465
